isbn,book_title,book_author,year_of_publication,Summary,Language,Category,img_l,average_rating
0425163407,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,http://images.amazon.com/images/P/0425163407.01.LZZZZZZZ.jpg,3.3
0425164403,Only Love (Magical Love),Erich Segal,1998.0,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,http://images.amazon.com/images/P/0425164403.01.LZZZZZZZ.jpg,3.2
0440234964,All or Nothing (Wheeler Large Print Books),Elizabeth Adler,2000.0,"Attorney and law professor Marla Cwitowitz teams up with her
boyfriend, private detective Al Giraud, when they investigate Steve
Mallard, a husband and father who has become the prime suspect in the
disappearance--and perhaps murder--of ...",en,Fiction,http://images.amazon.com/images/P/0440234964.01.LZZZZZZZ.jpg,2.7
044023722X,A Painted House,John Grisham,2001.0,"Racial tension, a forbidden love affair, and murder are seen through
the eyes of a seven-year-old boy in a 1950s Southern cotton-farming
community.",en,Fiction,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg,3.3
0446353205,The Charm School,Nelson DeMille,1989.0,"The secret concerns &quot;The Charm School,&quot; a vast and
astounding KGB conspiracy that stands poised against the very
heartland of America.",en,Fiction,http://images.amazon.com/images/P/0446353205.01.LZZZZZZZ.jpg,3.0
0446358592,By the Rivers of Babylon,Nelson DeMille,1990.0,"Lod Airport, Israel: Two Concorde jets take off for a U.N. conference
that will finally bring peace to the Middle East.",en,Fiction,http://images.amazon.com/images/P/0446358592.01.LZZZZZZZ.jpg,3.2
0446360856,The Gold Coast,Nelson DeMille,1991.0,"Told from Sutter&#39;s sardonic and often hilarious point of view, and
laced with sexual passion and suspense, The Gold Coast is Nelson
DeMille&#39;s captivating story of friendship and seduction, love and
betrayal.",en,Fiction,http://images.amazon.com/images/P/0446360856.01.LZZZZZZZ.jpg,3.2
0446600474,Season of the Machete,James Patterson,1995.0,"Forsaking his life of leisure, Peter Macdonald prepares for a
confrontation on a vacation island with psychopathic killers-for-hire
Damian and Carrie Rose",en,Fiction,http://images.amazon.com/images/P/0446600474.01.LZZZZZZZ.jpg,3.1
0449006522,Manhattan Hunt Club,JOHN SAUL,2002.0,"When college student Jeff Converse is wrongly accused of a violent
crime, he becomes trapped in the dark and evil underworld of Manhattan
where deranged predators hunt for prey in a deadly game.",en,Fiction,http://images.amazon.com/images/P/0449006522.01.LZZZZZZZ.jpg,3.4
0449911004,Patty Jane's House of Curl (Ballantine Reader's Circle),LORNA LANDVIK,1996.0,"Centering around a Minneapolis beauty parlor that also functions as a
women&#39;s support group, this novel explores the loves, losses,
hopes, and victories experienced by Patty Jane and Harriet, two
eccentric sisters",en,Fiction,http://images.amazon.com/images/P/0449911004.01.LZZZZZZZ.jpg,3.3
0451162072,Pet Sematary,Stephen King,1994.0,"When a little boy&#39;s pet dies, and he persuades his parents to bury
it in an old Indian cemetary, reputed by legend to house restless
spirits, a nightmare of death and destruction begins as deceased
animals come back to life. Reissue.",en,Fiction,http://images.amazon.com/images/P/0451162072.01.LZZZZZZZ.jpg,3.2
0451186648,Silent Snow,Steve Thayer,2000.0,"Twin Cities investigative reporter Rick Beanblossom&#39;s family
becomes the target of a terrifying copycat crime on the anniversary of
the 1932 Lindberg kidnapping. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451186648.01.LZZZZZZZ.jpg,3.2
0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001.0,"A poor seventeenth-century servant girl knows her place in the
household of the painter Johannes Vermeer, but when he begins to paint
her, nasty whispers and rumors circulate throughout the town. Reprint.",en,Fiction,http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg,3.5
051512219X,Small Town Girl,Lavyrle Spencer,1998.0,"Country music superstar Mac McPhail returns to her hometown of
Wintergreen, Missouri, where she learns to appreciate her family and
to open her heart to love and commitment with the man next door.
Reprint.",en,Fiction,http://images.amazon.com/images/P/051512219X.01.LZZZZZZZ.jpg,3.2
0515130389,Carolina Moon,Nora Roberts,2001.0,"From the #1 New York Times bestselling author-a spellbinding tale
about a woman who, though battered in both body and spirit, never
loses hope...",en,Fiction,http://images.amazon.com/images/P/0515130389.01.LZZZZZZZ.jpg,3.2
051513290X,Summer of Storms,Judith Kelman,2002.0,"Thirty years after the murder of her sister, photojournalist Anna
Jamieson returns to New York City, the scene of the unsolved crime,
and finds herself on a collision course with her terrifying memories
and with a fiendishly clever killer.",en,Fiction,http://images.amazon.com/images/P/051513290X.01.LZZZZZZZ.jpg,3.2
0553580388,The Patient,Michael Palmer,2001.0,"Blackmailed by a master assassin to agree to perform life-saving
surgery on the killer, famous neurosurgeon Jesse Copeland struggles
with the choice between saving a terrorist&#39;s life or the lives of
those he threatens. Reprint.",en,Fiction,http://images.amazon.com/images/P/0553580388.01.LZZZZZZZ.jpg,3.1
0679450408,Silent Witness,Richard North Patterson,1997.0,"Years after being wrongfully accused of the murder of his first love,
Alison, successful San Francisco attorney Tony Lord returns to Lake
City, Ohio, to defend old friend Sam Robb, charged with killing one of
his students, and must confront ...",en,Fiction,http://images.amazon.com/images/P/0679450408.01.LZZZZZZZ.jpg,3.4
0684848783,Tis : A Memoir,Frank McCourt,1999.0,"And now we have &#39;Tis, the story of Frank&#39;s American journey
from impoverished immigrant to brilliant teacher and raconteur. Frank
lands in New York at age nineteen, in the company of a priest he meets
on the boat.",en,Biography & autobiography,http://images.amazon.com/images/P/0684848783.01.LZZZZZZZ.jpg,3.3
0786863986,A Monk Swimming,Malachy McCourt,1998.0,"This book covers the decade 1952-63, when Malachy roistered across the
U.S., Europe, and Asia, but spent most of his time in New York City.",en,Biography & autobiography,http://images.amazon.com/images/P/0786863986.01.LZZZZZZZ.jpg,3.2
0804117934,The Silent Cry (William Monk Novels (Paperback)),Anne Perry,1998.0,"Victorian-era criminal investigator William Monk wonders if a
respected solicitor general found dead in a London slum or his barely
living son could be responsible for a series of rapes and beatings of
local prostitutes. Reprint.",en,Fiction,http://images.amazon.com/images/P/0804117934.01.LZZZZZZZ.jpg,3.0
155874262X,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993.0,"Features inspirational stories offering words of wisdom, hope, and
empowerment",en,Self-help,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg,3.4
0060987103,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996.0,"When Dorothy triumphed over the Wicked Witch of the West in L. Frank
Baum&#39;s classic tale, we heard only her side of the story. But what
about her arch-nemesis, the mysterious witch? Where did she come from?
How did she become so wicked?",en,Fiction,http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg,3.4
0151008116,Life of Pi,Yann Martel,2002.0,"After the sinking of a cargo ship, a solitary lifeboat remains bobbing
on the wild blue Pacific.",en,Fiction,http://images.amazon.com/images/P/0151008116.01.LZZZZZZZ.jpg,3.5
0525947647,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Al Franken,2003.0,"Offers a whimsical critique of the Right, exposing their deceptive
practices, challenging conceptions about the media&#39;s liberal bias,
and identifying inconsistencies in the Bush administration.",en,Humor,http://images.amazon.com/images/P/0525947647.01.LZZZZZZZ.jpg,3.4
0804111359,Secret History,DONNA TARTT,1993.0,"Richard Papen, a relatively impoverished student at a New England
college, falls in with an exclusive clique of rich, worldly Greek
scholars and soon learns the dreadful secret that keeps them together.
Reissue.",en,Fiction,http://images.amazon.com/images/P/0804111359.01.LZZZZZZZ.jpg,3.3
0060013117,Night Watch,Terry Pratchett,2002.0,"He must track down a brutal murderer. He must find his younger self
and teach him everything he knows. He must whip the cowardly, despised
Night Watch into a crack fighting force -- fast. Because Sam Vimes
knows what&#39;s going to happen.",en,Fiction,http://images.amazon.com/images/P/0060013117.01.LZZZZZZZ.jpg,3.4
0060199563,Thief of Time,Terry Pratchett,2001.0,"So don&#39;t put off till tomorrow what you could do today. Read Thief
of Time. Right this minute. Because tomorrow may not come. (You&#39;ll
have to read the book to find out why. This is a Terry Pratchett
novel, after all.) Tick .",en,Fiction,http://images.amazon.com/images/P/0060199563.01.LZZZZZZZ.jpg,3.1
0060391448,Wicked : The Life and Times of the Wicked Witch of the West,Gregory Maguire,1995.0,"In Wicked, Gregory Maguire has taken the largely unknown world of Oz
and populated it with the power of his own imagination. Fast-paced,
fantastically real and supremely entertaining, this is a novel of
vision and re-vision.",en,Fiction,http://images.amazon.com/images/P/0060391448.01.LZZZZZZZ.jpg,3.5
0060502320,"I've Got You, Babe",Karen Kendall,2002.0,"From the first moment they meet, unlikely lovers Vanessa Tower, a
promer, quiet teacher, and Christopher &quot;Crash&quot; Dunmoor, a
wild, risk-taking adventurer and loner with no ties, find themselves
falling in love. Original.",en,Fiction,http://images.amazon.com/images/P/0060502320.01.LZZZZZZZ.jpg,3.2
0060563079,Peter Pan: The Original Story (Peter Pan),J. M. Barrie,2003.0,"The adventures of the three Darling children in Never-Never Land with
Peter Pan, the boy who would not grow up.",en,Juvenile fiction,http://images.amazon.com/images/P/0060563079.01.LZZZZZZZ.jpg,3.4
0060976977,"Amazing Grace : Lives of Children and the Conscience of a Nation, The",Jonathan Kozol,1996.0,"The children in this book defy the stereotypes of urban youth too
frequently presented by the media.",en,Social science,http://images.amazon.com/images/P/0060976977.01.LZZZZZZZ.jpg,3.5
0061020699,Equal Rites (Discworld Novels (Paperback)),Terry Pratchett,2000.0,"Terry Pratchett&#39;s profoundly irreverent novels, consistent number
one bestsellers in England, have garnered him a revered position in
the halls of parody along with Mark Twain, Kurt Vonnegut, Douglas
Adams, and Carl Hiaasen.",en,Fiction,http://images.amazon.com/images/P/0061020699.01.LZZZZZZZ.jpg,3.4
0061020702,The Light Fantastic (Discworld Novels (Paperback)),Terry Pratchett,2000.0,"Terry Pratchett&#39;s profoundly irreverent novels are consistent
number one bestsellers in England, where they have garnered him a
revered position in the halls of parody next to Mark Twain, Kurt
Vonnegut, Douglas Adams, and Carl Hiaasen.",en,Fiction,http://images.amazon.com/images/P/0061020702.01.LZZZZZZZ.jpg,3.3
0061020710,The Color of Magic,Terry Pratchett,2000.0,"The Color of Magic is Terry Pratchett&#39;s maiden voyage through the
now-legendary land of Discworld. This is where it all begins--with the
tourist Twoflower and his wizard guide, Rincewind.",en,Fiction,http://images.amazon.com/images/P/0061020710.01.LZZZZZZZ.jpg,3.3
0061050474,Jingo: A Discworld Novel (Discworld Series/Terry Pratchett),Terry Pratchett,1998.0,"Maybe it&#39;s in his boat tat travels under water--Leonard calls it a
&quot;Going Under-The-Water-Safely Device&quot;, or &quot;metal
sinking fish thing&quot; for short. (Just because he&#39;s an inventor
doesn&#39;t mean he&#39;s good at naming stuff.) But this is carrying
...",en,Fiction,http://images.amazon.com/images/P/0061050474.01.LZZZZZZZ.jpg,3.2
0061052515,"Maskerade: A Novel of Discworld (Pratchett, Terry. Discworld Series (New York, N.Y.).)",Terry Pratchett,1997.0,"It&#39;s true, there&#39;s a ghost in the Opera House of Ankh Morpork.",en,Fiction,http://images.amazon.com/images/P/0061052515.01.LZZZZZZZ.jpg,3.1
0061092819,Together Alone,Barbara Delinsky,1996.0,"This is a romantic novel in the style of Danielle Steel, from the
author of &#39;A Woman Betrayed&#39; and &#39;Suddenly&#39;.",en,Fiction,http://images.amazon.com/images/P/0061092819.01.LZZZZZZZ.jpg,3.1
0061094595,Calder Pride,Janet Dailey,2000.0,"Cat Calder&#39;s one-time affair with a gray-eyed stranger passing
through town produces a beautiful child she is determined to raise as
a Calder, but when a new gray-eyed Sheriff arrives in town, vicious
gossip ensues. Reprint.",en,Fiction,http://images.amazon.com/images/P/0061094595.01.LZZZZZZZ.jpg,3.0
0064401774,More Scary Stories To Tell In The Dark,Alvin Schwartz,1986.0,"All those who enjoyed shuddering their way through Alvin
Schwartz&#39;s first volume of Scary Stories To Tell In The Dark will
find a satisfyingly spooky sequel in this new collection of the
macabre, the funny, and the fantastic.",en,Juvenile fiction,http://images.amazon.com/images/P/0064401774.01.LZZZZZZZ.jpg,3.3
0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994.0,"Four English schoolchildren find their way through the back of a
wardrobe into the magic land of Narnia and assist Aslan, the golden
lion, to triumph over the White Witch, who has cursed the land with
eternal winter.",en,Juvenile fiction,http://images.amazon.com/images/P/0064471047.01.LZZZZZZZ.jpg,3.5
0064472264,"On the Bright Side, I'm Now the Girlfriend of a Sex God: Further Confessions of Georgia Nicolson",Louise Rennison,2002.0,Georgia Nicolson has started dating the Sex God (aka Robbie).,en,Juvenile fiction,http://images.amazon.com/images/P/0064472264.01.LZZZZZZZ.jpg,3.4
